id,name,city_code,country_code,
829,"Winnemucca,Nevada",31875,US,
830,Pfronten,3639,DE,
831,Tennenbronn,3694,DE,
832,Merklingen,38664,DE,
833,Hangzhou,7564,CN,
834,"Budd Lake,New Jersey",33753,US,
835,"Lakeview,Oregon",34645,US,
836,Saint Denis,5777,FR,
837,Wisla,2790,PL,
838,Bayrischzell,3646,DE,
839,Baqueira,16391,ES,
840,Guilin,7562,CN,
841,Weilbach Unterfr,38974,DE,
842,Siem Reap,10086,KH,
843,Chott Meriem,7320,TN,
844,Evesham,22434,UK,
845,Rochegude,20167,FR,
846,Sinsheim,12607,DE,
847,Positano,8927,IT,
848,Busteni,36948,RO,
849,Bruges,2812,BE,
850,Jiande,43539,CN,
851,"Escondido,California",34099,US,
852,Markt Schwaben,36615,DE,
853,"Lake Placid,New York",20684,US,
854,Plovdiv,17847,BG,
855,"Scottsdale,Arizona",6103,US,
856,"Huntsville,Alabama",20058,US,
857,Jamshedpur,27055,IN,
858,Richmond upon Thames,39830,UK,
859,Sonthofen,2554,DE,
860,Paguera,779,ES,
861,Barth,14255,DE,
862,"Kenner,Louisiana",20664,US,
863,Wuyishan,36927,CN,
864,Montaione,1776,IT,
865,Cirencester,22082,UK,
866,Montagu,6277,ZA,
867,Sabiñánigo,16793,ES,
868,Malgrate,40096,IT,
869,Stein,9968,DE,
870,"Muswellbrook,New South Wales",32605,AU,
871,"Miami Beach,Florida",952,US,
872,Buchholz in der Nordheide,17902,DE,
873,Pollina,12403,IT,
874,Swieradow Zdroj,3837,PL,
875,Esch-sur-Alzette,22415,LU,
876,Hanau,32825,DE,
877,Binz,2883,DE,
878,Ellmau,2590,AT,
879,"Richmond,Virginia",8012,US,
880,"Sunrise Beach,Missouri",41593,US,
881,Les Sables d'Olonne,2836,FR,
882,Marrakesch,488,MA,
883,Vieste,2170,IT,
884,Grado,19748,ES,
885,Frankfurt,3930,DE,
886,Durban,1901,ZA,
887,Swakopmund,1949,NA,
888,Varazze,2423,IT,
889,"Metairie,Louisiana",20768,US,
890,Santa Domenica di Ricadi,395,IT,
891,Segovia,641,ES,
892,Rundu,23582,NA,
893,Little Cayman,24427,KY,
894,Heilbronn,12617,DE,
895,Le Mont-Dore,39391,FR,
896,"Morristown,Tennessee",20798,US,
897,Udine,25043,IT,
898,Sligo,11366,IE,
899,Saarburg,7887,DE,
900,"Palmyra,Pennsylvania",41108,US,
901,Orsara Bormida,29290,IT,
902,Berck,32553,FR,
903,Djerba Island,898,TN,
904,St. Thomas,8401,VI,
905,Vinchio,29302,IT,
906,Albersweiler,34683,DE,
907,Bad Saarow,2873,DE,
908,Girona,28033,ES,
909,Cabezón de la Sal,19764,ES,
910,Vellinge,29313,SE,
911,"Austin,Texas",4256,US,
912,Heringsdorf,2886,DE,
913,Santander,5349,ES,
914,Jeypore,26837,IN,
915,Freiburg,3920,DE,
916,Ruacana,37748,NA,
917,Surabaya,1536,ID,
918,Erfurt,3562,DE,
919,Obernai,12299,FR,
920,Porcia,54067,IT,
921,Saint Maxime,2468,FR,
922,Cabezón de Liebana,46759,ES,
923,"Sacramento,California",1131,US,
924,Jhansi,26944,IN,
925,Sanlucar la Mayor,7219,ES,
926,Hel,32196,PL,
927,Haiyang,43533,CN,
928,Dillenburg,38287,DE,
929,Zhengzhou,25702,CN,
930,Niedernhausen,8787,DE,
931,Karibib,37763,NA,
932,Zell am Ziller,3133,AT,
933,Waldfischbach-Burgalben,38979,DE,
934,Lima,523,PE,
935,Barranquilla,21575,CO,
936,Yokohama,16347,JP,
937,Megali Ammos,31021,GR,
938,Munich,58,DE,
939,Metternich,38963,DE,
940,Cala Bona,746,ES,
941,Cattolica,360,IT,
942,Praslin Island,5117,SC,
943,"Twin Falls,Idaho",23545,US,
944,Klek,18702,HR,
945,Chengdu,7628,CN,
946,Paradou,24202,FR,
947,Albir,2500,ES,
948,"Perth, Western Australia",3067,AU,
949,Maho Beach,27539,SX,
950,"Alameda,California",19959,US,
951,Six-Fours-les-Plages,15108,FR,
952,"Crossett,Arkansas",41454,US,
953,"Decatur,Alabama",20060,US,
954,Lido Adriano,4988,IT,
955,Lanzhou,31921,CN,
956,Plakias,227,GR,
957,"Santa Nella Village,California",56588,US,
958,"North Beach,Western Australia",32612,AU,
959,"Eugene,Oregon",8087,US,
960,"Santa Rosa,California",8405,US,
961,Neckargemünd,38697,DE,
962,Valverde di Cesenatico,10724,IT,
963,Kressbronn,18081,DE,
964,Beppu,21635,JP,
965,"Philadelphia,Pennsylvania",1127,US,
966,"Cairns,Queensland",3074,AU,
967,Rapallo,2186,IT,
968,Valenciennes,33075,FR,
969,Vohenstrauss-Böhmischbrück,3677,DE,
970,"Rome,Georgia",20927,US,
971,Chichen Itza,1298,MX,
972,Bodrum,914,TR,
973,Le Pian-Médoc,39392,FR,
974,Kravsko,45096,CZ,
975,Cogolin,5055,FR,
976,Maltahöhe,3905,NA,
977,Ambeliona,58913,GR,
978,Plan de la Tour,13855,FR,
979,Krems,8697,AT,
980,Cologne,2797,DE,
981,Talmont St. Hilaire,13674,FR,
982,"Salt Lake City,Utah",1132,US,
983,Mielno,2783,PL,
984,"Tuscaloosa,Alabama",20064,US,
985,Totana,16918,ES,
986,Cartagena,1324,CO,
987,Otjiwarongo,4332,NA,
988,San Vito Lo Capo,3279,IT,
989,"Rochester,New York",20045,US,
990,Hannover,54,DE,
991,Messonghi,169,GR,
992,Gadebusch,26348,DE,
993,"Whittier,California",21099,US,
994,Mollet del Vallés,46957,ES,
995,Pineda de Mar,12267,ES,
996,Grado,4978,IT,
997,Kolobrzeg,14354,PL,
998,Spindleruv Mlyn,3166,CZ,
999,Plomari,23094,GR,
1000,Newquay,9176,UK,
1001,"Adelaide,South Australia",3068,AU,
1002,Seoul,7566,KR,
1003,"Santee,South Carolina",20955,US,
1004,"Wichita,Kansas",10846,US,
1005,Okavango,3229,BW,
1006,Ebertsheim,46103,DE,
1007,Cervia,24673,IT,
1008,Eraclea Mare,8653,IT,
1009,Frymburk Hrdonov,3160,CZ,
1010,Lörrach,32427,DE,
1011,Chios Town,248,GR,
1012,Borgomanero,40025,IT,
1013,Bergen,3468,DE,
1014,"Rancho Cordova,California",20047,US,
1015,Sorge,38870,DE,
1016,Florianopolis,1291,BR,
1017,Abano Terme,358,IT,
1018,Bournemouth,9192,UK,
1019,Shijiazhuang,25699,CN,
1020,Hirschegg,3156,AT,
1021,Altenkirchen,28546,DE,
1022,Xonrupt-Longemer,14322,FR,
1023,"Fayetteville,Arkansas",20065,US,
1024,Aachen,3921,DE,
1025,Xian,7431,CN,
1026,"Lambertville,New Jersey",41522,US,
1027,Macau,457,MO,
1028,Kastel Stafilic,19690,HR,
1029,Brunswick (Braunschweig),10106,DE,
1030,Levie,37225,FR,
1031,Le Pontet,14519,FR,
1032,Saarlouis,13716,DE,
1033,Dzwirzyno,8522,PL,
1034,St. Anton (am Arlberg),3154,AT,
1035,Épône,39329,FR,
1036,Trappeto,19093,IT,
1037,Neu-Ulm,10837,DE,
1038,Bad Gastein,3036,AT,
1039,Weybridge,33225,UK,
1040,Venaco,9571,FR,
1041,Krefeld,55,DE,
1042,"Saraland,Alabama",36178,US,
1043,"Eureka,California",1108,US,
1044,Arucas,2339,ES,
1045,"Pittsburg,Kansas",34192,US,
1046,Limpopo River Mouth,23506,MZ,
1047,Galtür,3153,AT,
1048,Edinburgh,308,UK,
1049,Kahta,55738,TR,
1050,Werben (Spreewald),30876,DE,
1051,Meersburg,2868,DE,
1052,Luxembourg,2810,LU,
1053,Avlaki,43504,GR,
1054,Milano Marittima,1273,IT,
1055,Azuga,47120,RO,
1056,Le Pouzin,39393,FR,
1057,Punta Cana,73,DO,
1058,"Ozark,Missouri",34593,US,
1059,das Quirimbas,14053,MZ,
1060,"Warrnambool,Victoria",25039,AU,
1061,Siegburg,17034,DE,
1062,Saint Florent,5587,FR,
1063,Pointe Milou,8019,BL,
1064,Alter do Chão,40244,PT,
1065,"Plano,Texas",20049,US,
1066,Ischgl,3152,AT,
1067,Dakar,1359,SN,
1068,Safranbolu,47224,TR,
1069,"Carmel,California",1100,US,
1070,Le Puy-en-Velay,25688,FR,
1071,Modena,7783,IT,
1072,Centurion (near Pretoria),14269,ZA,
1073,Medellin,1325,CO,
1074,Bagnères-de-Luchon,19641,FR,
1075,"Tumwater,Washington",36438,US,
1076,"Eureka Springs,Arkansas",34006,US,
1077,Montecatini Terme,368,IT,
1078,"Springfield,Missouri",19915,US,
1079,Bad Wiessee,4358,DE,
1080,Ios-Stadt,30900,GR,
1081,Göttingen,7937,DE,
1082,"Branford,Connecticut",40431,US,
1083,Kaprun,1932,AT,
1084,Chiba,20847,JP,
1085,"San Diego,California",1135,US,
1086,Makarska,2699,HR,
1087,Cannes,1253,FR,
1088,Bad Sachsa,3099,DE,
1089,Monheim am Rhein,35372,DE,
1090,Haikou,3304,CN,
1091,Sukosan,18705,HR,
1092,"Exmouth,Western Australia",7997,AU,
1093,La Ciotat,2472,FR,
1094,Frigate Bay,22588,KN,
1095,Duna Verde,4979,IT,
1096,Eilat,354,IL,
1097,Ningbo,28309,CN,
1098,Finsterwalde,38342,DE,
1099,"Saugerties,New York",35922,US,
1100,Zelezna Ruda,3159,CZ,
1101,Platys Gyalos,23930,GR,
1102,Ranau,58151,MY,
1103,Shoresh,58735,IL,
1104,Lyons-la-Forêt,39413,FR,
1105,Rovinj,2280,HR,
1106,"Newport Beach,California",4265,US,
1107,"Little Rock,Arkansas",20067,US,
1108,Inhambane,20183,MZ,
1109,Diano Marina,2192,IT,
1110,"Palm Desert,California",20051,US,
1111,Cremlingen,38270,DE,
1112,Radeberg,17141,DE,
1113,Megeve,14907,FR,
1114,Zhongxiang,43630,CN,
1115,(De) Panne,5926,BE,
1116,Cavtat,443,HR,
1117,Minies,36531,GR,
1118,Catez,7198,SI,
1119,Weymouth,9477,UK,
1120,Le Subdray,32952,FR,
1121,Krasnojarsk,24656,RU,
1122,Orvault,33003,FR,
1123,Manosque,23381,FR,
1124,"Red Bluff,California",36099,US,
1125,Bad Urach,5547,DE,
1126,Seferihisar / Izmir,3313,TR,
1127,Walldorf (Baden),23805,DE,
1128,"Boston,Massachusetts",1099,US,
1129,"Danbury,Connecticut",20456,US,
1130,Balatonszemes,2753,HU,
1131,Marina di Pietrasanta,386,IT,
1132,Spiss,27199,AT,
1133,Cala San Vicente,754,ES,
1134,"Orange,California",20853,US,
1135,"Oshawa,Ontario",32709,CA,
1136,"Sault Sainte Marie,Michigan",20957,US,
1137,Heimbuchenthal,22765,DE,
1138,Blaustein,21707,DE,
1139,Velencesee,2747,HU,
1140,Semliki Wildlife Reserve,37226,UG,
1141,Teolo,27808,IT,
1142,Myrina,244,GR,
1143,Fukuoka,7648,JP,
1144,Abrahamhegy,5399,HU,
1145,Cala Llenya,2076,ES,
1146,"Evanston,Illinois",20515,US,
1147,Stellenbosch,1887,ZA,
1148,Ainring,34682,DE,
1149,Kidepo Valley National Park,37227,UG,
1150,Würzburg,3924,DE,
1151,Angolo Terme,2941,IT,
1152,"Dunmore,Pennsylvania",34040,US,
1153,Aegiali,7043,GR,
1154,Marbella,624,ES,
1155,Coudeville Sur Mer,26426,FR,
1156,Le Tholy,19655,FR,
1157,Bwindi National Park,27043,UG,
1158,Algermissen,38167,DE,
1159,"Lancaster,Pennsylvania",6366,US,
1160,Takayama,35207,JP,
1161,Zhangjiajie,37462,CN,
1162,Brn/Brna,2769,CZ,
1163,Montecassiano,40110,IT,
1164,"Yorba Linda,California",40812,US,
1165,Rantepao,1453,ID,
1166,Jiuzhaigou,32786,CN,
1167,Le Thoronet,13285,FR,
1168,Baden-Baden,2846,DE,
1169,"Key West,Florida",1115,US,
1170,Tinos,36541,GR,
1171,"North Little Rock,Arkansas",20068,US,
1172,Serfaus,3150,AT,
1173,Erkrath,22409,DE,
1174,Horni Lipka,10562,CZ,
1175,Mieres,37980,ES,
1176,Rodney Bay,1416,LC,
1177,Mgahinga-Gorilla-Nationalpark,65882,UG,
1178,Hory,8516,CZ,
1179,"Evansville,Indiana",20516,US,
1180,Ciutadella,7280,ES,
1181,Torquay,9180,UK,
1182,Kyoto,1740,JP,
1183,"Savannah,Tennessee",36182,US,
1184,"Orlando,Florida",1123,US,
1185,Gerardmer,8930,FR,
1186,Torregrotta,40182,IT,
1187,Agios Prokopios,2379,GR,
1188,Harlingen,13331,NL,
1189,Koukounaries,6205,GR,
1190,Reading,16485,UK,
1191,Ségou,31577,ML,
1192,Panza,2712,IT,
1193,"Buena Park,California",20072,US,
1194,Riviera Maya,1228,MX,
1195,Geneva,557,CH,
1196,Santa Marta,440,CO,
1197,"Eveleth,Minnesota",41824,US,
1198,Agia Anna,2380,GR,
1199,"Morro Bay,California",34747,US,
1200,Feichten,42747,AT,
1201,Honfleur,12436,FR,
1202,Humanes de Madrid,32890,ES,
1203,Rhede,38798,DE,
1204,Djenne,37228,ML,
1205,"Scottsbluff,Nebraska",20961,US,
1206,Torre dei Corsari,19104,IT,
1207,Drolshagen,38298,DE,
1208,Qidong,43585,CN,
1209,Mopti,29167,ML,
1210,Les Deux Alpes,4391,FR,
1211,Zweisimmen,18800,CH,
1212,Myrtos Bay,36532,GR,
1213,Torrelavega,16926,ES,
1214,Luckenwalde,17707,DE,
1215,Trebeurden,5787,FR,
1216,Argelès sur Mer,14620,FR,
1217,Naumburg,3559,DE,
1218,"Palm Springs,California",1125,US,
1219,"Biloxi,Mississippi",4023,US,
1220,Bandiagara,37229,ML,
1221,Guerande,11743,FR,
1222,Brescia,7692,IT,
1223,Tianjin,17321,CN,
1224,Jerzens,3144,AT,
1225,Garda,361,IT,
1226,Cala d'Or,747,ES,
1227,"Lancaster,New Hampshire",40593,US,
1228,Kedzierzyn-Kozle,47042,PL,
1229,Stadthagen,35553,DE,
1230,"Everett,Washington",34106,US,
1231,Johannesburg,1904,ZA,
1232,Wendlingen am Neckar,38986,DE,
1233,"San Simeon,California",1137,US,
1234,Galway,8866,IE,
1235,Timbuktu,31580,ML,
1236,Lunel,24192,FR,
1237,Kümmersbruck,38535,DE,
1238,Miedzyzdroje,2888,PL,
1239,Naoussa,2375,GR,
1240,Lügde,25072,DE,
1241,Villargordo del Cabriel,47557,ES,
1242,Obergurgl,3143,AT,
1243,"South Padre Island,Texas",4207,US,
1244,Mirepoix,19500,FR,
1245,"Peoria,Illinois",31864,US,
1246,Blatten,3814,CH,
1247,Harsewinkel,38439,DE,
1248,"Half Moon Bay,California",14059,US,
1249,Gallegos,61189,ES,
1250,Tengen,45464,DE,
1251,Lacco Ameno,2152,IT,
1252,Vafkeri,53030,GR,
1253,"Scottsboro,Alabama",36186,US,
1254,Courchevel,92,FR,
1255,Le Tréport,39394,FR,
1256,Ubud,1198,ID,
1257,Beselich,34714,DE,
1258,Naxos City,2382,GR,
1259,Otterberg,38766,DE,
1260,"Pacific Grove,California",31085,US,
1261,"Marquette,Michigan",31869,US,
1262,Østre Toten,33482,NO,
1263,Hakone,7645,JP,
1264,"Huntsville,Texas",27292,US,
1265,Zell am See,1934,AT,
1266,Cazorla,5669,ES,
1267,Münster,13715,DE,
1268,Bamako,21550,ML,
1269,Larmor-Plage,5857,FR,
1270,Metzingen,21838,DE,
1271,Spezzano della Sila,33266,IT,
1272,Garmisch Partenkirchen,3115,DE,
1273,Kwidzyn,47048,PL,
1274,"Rockville,Maryland",20923,US,
1275,Manuel Antonio,1314,CR,
1276,Lille,16454,FR,
1277,Gößweinstein,9412,DE,
1278,Milazzo,27522,IT,
1279,"Seaman,Ohio",36191,US,
1280,Wermelskirchen,23572,DE,
1281,Lembach,19479,FR,
1282,Nidri,7071,GR,
1283,Morbach,35138,DE,
1284,"Egg Harbor,Wisconsin",40506,US,
1285,"Fairburn,Georgia",34113,US,
1286,Korcula (Island),2288,HR,
1287,Camps Bay,7416,ZA,
1288,Malcesine,365,IT,
1289,"Dothan,Alabama",20061,US,
1290,Merida,1302,MX,
1291,Oberthal,14735,DE,
1292,Aberdeen,298,UK,
1293,La Garrovilla,61190,ES,
1294,Auerbach in der Oberpfalz,43838,DE,
1295,Lempdes sur allagnon,39395,FR,
1296,Baeza,12117,ES,
1297,Suzhou,7638,CN,
1298,Renningen,38796,DE,
1299,"Marathon Key,Florida",1334,US,
1300,Vielsalm,3948,BE,
1301,"Buford,Georgia",20380,US,
1302,Greiz,25994,DE,
1303,Lens,39396,FR,
1304,Changzhou,22008,CN,
1305,Bad Reinerz,10567,PL,
1306,"Myrtle Beach,South Carolina",4251,US,
1307,Rodgau,17201,DE,
1308,Hohenkirchen,27968,DE,
1309,Liepaja,11351,LV,
1310,Harlesiel,17698,DE,
1311,Nendaz-Saclentse,30044,CH,
1312,Aquidauana,56072,BR,
1313,Bad Reichenhall,2852,DE,
1314,"Bar Harbor,Maine",7519,US,
1315,"Sedalia,Missouri",36194,US,
1316,"Parkes,New South Wales",32619,AU,
1317,"Bensalem,Pennsylvania",20005,US,
1318,Maissin,44547,BE,
1319,Amberg on Starnberg Lake,11402,DE,
1320,Nikiana,14819,GR,
1321,Cuyabeno-Nationalpark,63828,EC,
1322,Barrow-in-Furness,21576,UK,
1323,Osiecznica,65375,PL,
1324,Kitzbühel,3050,AT,
1325,San Jose,47,CR,
1326,Hoedspruit,14030,ZA,
1327,Achim,32867,DE,
1328,Aalsmeer,55067,NL,
1329,Delhi,7433,IN,
1330,Bath,9160,UK,
1331,"Fairfield,California",20522,US,
1332,Ginsheim-Gustavsburg,38392,DE,
1333,"Burlington,Vermont",7897,US,
1334,"Burnsville,Minnesota",20382,US,
1335,Willingen,2568,DE,
1336,"Lauderdale-by-the-Sea,Florida",39123,US,
1337,Mestre,11826,IT,
1338,Szklarska Poreba,3836,PL,
1339,Garbsen,22611,DE,
1340,Roissy-en-France,94,FR,
1341,Grabenstetten,61181,DE,
1342,Hiroshima,7647,JP,
1343,"Exton,Pennsylvania",20517,US,
1344,Torri del Benaco,2233,IT,
1345,"Fort Myers Beach,Florida",11522,US,
1346,Cesenatico,2179,IT,
1347,Santiago de Chile,3604,CL,
1348,Delmenhorst,11993,DE,
1349,Liege,22921,BE,
1350,Rimini,371,IT,
1351,"Indian Shores,Florida",11245,US,
1352,Mellensee,26158,DE,
1353,Aliki,7429,GR,
1354,"Fairport,New York",56460,US,
1355,"Sedona,Arizona",4035,US,
1356,Les Baux de Provence,9538,FR,
1357,Faborg,5114,DK,
1358,Jinzhong,43556,CN,
1359,"Groveland,California",47241,US,
1360,"Gulf Shores,Alabama",20062,US,
1361,Antwerp,2813,BE,
1362,Maurach,3137,AT,
1363,Weiden in der Oberpfalz,35615,DE,
1364,Yibin,38144,CN,
1365,"Laramie,Wyoming",34660,US,
1366,Nuevo Horizonte,668,ES,
1367,Westendorf,8579,AT,
1368,Anzoategui,49591,VE,
1369,Thimister-Clermont,41014,BE,
1370,"Horsham,Pennsylvania",34435,US,
1371,Werder (Havel),15469,DE,
1372,Krecovice,5410,CZ,
1373,Aye,30084,BE,
1374,Jinggangshan,37447,CN,
1375,Bad Nauheim,13717,DE,
1376,Casamicciola,2131,IT,
1377,"Fort Smith,Arkansas",20066,US,
1378,Lestina,8517,CZ,
1379,"Camarillo,California",20098,US,
1380,"Fallon,Nevada",34122,US,
1381,"Geelong,Victoria",22621,AU,
1382,Bodo,11481,NO,
1383,Dranske,3465,DE,
1384,Pastviny,10561,CZ,
1385,New Golden Beach,7063,GR,
1386,Merida,1323,VE,
1387,"Harpswell,Maine",62246,US,
1388,Aywaille,25470,BE,
1389,"Selinsgrove,Pennsylvania",20969,US,
1390,"Malvern,Pennsylvania",20731,US,
1391,Heilbad Heiligenstadt,14589,DE,
1392,Roztoky u Jilemnice,9692,CZ,
1393,Sittensen,23864,DE,
1394,Neuenhaus,45954,DE,
1395,"Wildwood,New Jersey",35460,US,
1396,Smrzov,4958,CZ,
1397,Parikia,2373,GR,
1398,Uttenheim am Kronplatz,51128,IT,
1399,Punta Sam,7171,MX,
1400,Straz nad Nezarkou,5415,CZ,
1401,"Westborough,Massachusetts",35384,US,
1402,Kirchberg,3051,AT,
1403,Talloires,33063,FR,
1404,Emsdetten,34837,DE,
1405,Puerto Ordaz,27969,VE,
1406,Stavanger,14825,NO,
1407,Dachsberg,12619,DE,
1408,Theux,30132,BE,
1409,Interlaken,2838,CH,
1410,"Plymouth Meeting,Pennsylvania",19936,US,
1411,Puerto Plata,72,DO,
1412,Nadrin,26263,BE,
1413,"Renton,Washington",20909,US,
1414,March,38643,DE,
1415,"Falls Church,Virginia",20525,US,
1416,"Champaign,Illinois",20111,US,
1417,Assesse,47111,BE,
1418,Les Eyzies-de-Tayac-Sireuil,34818,FR,
1419,"Pompano Beach/Fort Lauderdale,Florida",10984,US,
1420,Serris,48975,FR,
1421,Santa Cruz de la Palma,731,ES,
1422,Nesebar,7029,BG,
1423,Aleria,13282,FR,
1424,Fügen,3136,AT,
1425,San Antonio,716,ES,
1426,Leshan,34482,CN,
1427,St. Andrews,9210,UK,
1428,Pinerolo,40133,IT,
1429,Roseto degli Abruzzi,2412,IT,
1430,Frejus,2463,FR,
1431,Bad Neuenahr-Ahrweiler,17642,DE,
1432,Cape Town,1843,ZA,
1433,"Sellersburg,Indiana",27714,US,
1434,Paraparaumu,33494,NZ,
1435,"Phoenix,Arizona",1128,US,
1436,Staffelstein,2857,DE,
1437,"Caribou,Maine",31867,US,
1438,"Two Harbors,Minnesota",40774,US,
1439,Nußloch,38737,DE,
1440,"Fargo,North-Dakota",20526,US,
1441,Ried im Zillertal,32242,AT,
1442,"Clarksville,Tennessee",20121,US,
1443,Seifhennersdorf,38580,DE,
1444,Hippach,3134,AT,
1445,Westerstede,22476,DE,
1446,Virton,30172,BE,
1447,Llanos,27971,VE,
1448,Ayr,12400,UK,
1449,Offenbach am Main,16445,DE,
1450,Santa Rosa,57225,MX,
1451,Yogyakarta,340,ID,
1452,Canaima Nationalpark,27588,VE,
1453,Hainzenberg,9903,AT,
1454,Dusseldorf,53,DE,
1456,Loutraki,104,GR,
1457,Paleros,36538,GR,
1458,Évian-les-Bains,16668,FR,
1459,Graal-Müritz,3457,DE,
1460,"Florence,Kentucky",20535,US,
1461,Bowness-on-Windermere,21768,UK,
1462,Achenkirch,3120,AT,
1463,Villeuve-Loubet,2469,FR,
1464,Vignee,25636,BE,
1465,Ponta do Sol,1713,PT,
1466,Habay La Neuve,44500,BE,
1467,Les Herbiers,39397,FR,
1468,"Parry Sound,Ontario",6313,CA,
1469,"Selma,Alabama",34232,US,
1470,Calpe,1840,ES,
1471,Bormes-les-Mimosas,5603,FR,
1472,Campeche,3584,MX,
1473,Nedvedice,18632,CZ,
1474,"Decatur,Illinois",20277,US,
1475,"Buellton,California",20071,US,
1476,Masnuy-Saint-Jean,44550,BE,
1477,Lavaur,39385,FR,
1478,Bad Ems,5232,DE,
1479,Mörlenbach,38676,DE,
1480,Los Roques,3208,VE,
1481,Marta,40102,IT,
1482,Paphos,989,CY,
1483,Evergem,44478,BE,
1484,Les Houches,18733,FR,
1485,Hourtin,13698,FR,
1486,"Las Vegas,New Mexico",34026,US,
1487,Paderborn,24407,DE,
1488,Villingen-Schwenningen,32869,DE,
1489,"Farmingdale,New York",56409,US,
1490,Casoria,40045,IT,
1491,Blackpool,16465,UK,
1492,Villeneuve-sur-Lot,24174,FR,
1493,Lido di Jesolo,363,IT,
1494,Qiandaohu,39117,CN,
1495,Reit Im Winkl,3652,DE,
1496,"Brookline,Massachusetts",20083,US,
1497,Capannori,53562,IT,
1498,Lauterbach,28016,DE,
1499,Roßbach (Wied),38819,DE,
1500,De Schiphorst,25251,NL,
1501,Porto Cervo,1244,IT,
1502,"Sea Girt,New Jersey",41912,US,
1503,Marseille,8074,FR,
1504,Bovec,5197,SI,
1505,Corby,20264,UK,
1506,Villard-de-Lans,9902,FR,
1507,Dahlenburg,38275,DE,
1508,Amesbury,9174,UK,
1509,Kas,919,TR,
1510,Coutances,39319,FR,
1511,Limite sull' Arno,37230,IT,
1512,Burgas,16434,BG,
1513,Aix-en-Provence,5628,FR,
1514,"Colonial Beach,Virginia",41313,US,
1515,"Selma,North Carolina",20970,US,
1516,Castrillon,38049,ES,
1517,"Port Aransas,Texas",4258,US,
1518,Bad Oberdorf,10632,DE,
1519,Bad Orb,3102,DE,
1520,Skövde,29164,SE,
1521,"Brownsville,Texas",20087,US,
1522,"Farmington,New Mexico",8412,US,
1523,Ohrid,17816,MK,
1524,Puebla,3589,MX,
1525,"Los Gatos,California",34806,US,
1526,Lushan,38110,CN,
1527,Hockenheim,12623,DE,
1528,Eußerthal,46106,DE,
1529,"Riverhead,New York",35915,US,
1530,"Bloomington,Illinois",20361,US,
1531,Gonesse,22681,FR,
1532,"Pembroke,Ontario",25447,CA,
1533,Koschariza,56262,BG,
1534,Zhangye,34501,CN,
1535,"Mesa,Arizona",20766,US,
1536,Samana,75,DO,
1537,Mykonos Town,2383,GR,
1538,"Tahoe City,California",40767,US,
1539,Mannheim,7950,DE,
1540,Altenahr,32813,DE,
1541,"Lowell,Massachusetts",20719,US,
1542,Kiev,9409,UA,
1543,Sveti Vlas,17658,BG,
1544,"San Clemente,California",36163,US,
1545,Sochaczew,47066,PL,
1546,Roquebrune-sur-Argens,29267,FR,
1547,"Brunswick,Georgia",20088,US,
1548,Okehampton,39826,UK,
1549,Breuna,13364,DE,
1550,"Fayetteville,North Carolina",20529,US,
1551,Ise,35178,JP,
1552,"Bryan,Texas",20090,US,
1553,Tallinn,5425,EE,
1554,Badalona,46906,ES,
1555,Candeleda,26164,ES,
1556,Gummersbach,26292,DE,
1557,"Washington D.C.,District of Columbia",944,US,
1558,Cala'n Forcat,5322,ES,
1559,"Seaside,California",20966,US,
1560,Uxmal,1308,MX,
1561,Nice,95,FR,
1562,Wildemann,26329,DE,
1563,Parasporos,30898,GR,
1564,"Chillicothe,Ohio",20401,US,
1565,Ornos,2385,GR,
1566,Hamburg,2795,DE,
1567,Kanazawa,12352,JP,
1568,Timisoara,20201,RO,
1569,Shunde,39119,CN,
1570,Leon,27442,NI,
1571,Kathikas,2349,CY,
1572,Palma de Mallorca,780,ES,
1573,"Seville,Ohio",36202,US,
1574,Praesto,42546,DK,
1575,Vytina,29318,GR,
1576,Arezzo,7757,IT,
1577,Cangas de Morrazo,16584,ES,
1578,Ravda,7031,BG,
1579,San Miguel de Abona,845,ES,
1580,La Cadiére,5596,FR,
1581,Balve,18072,DE,
1582,Gdansk,2780,PL,
1583,Saint-Martin-de-Belleville,27193,FR,
1584,Wegberg,29417,DE,
1585,"Brattleboro,Vermont",25781,US,
1586,La Ceiba,24432,HN,
1587,Leczyca,47019,PL,
1588,Forio (d'Ischia),2130,IT,
1589,Sofia,41,BG,
1590,Turin,7659,IT,
1591,"Bedford,Massachusetts",19996,US,
1592,Bad Grund,18176,DE,
1593,Salt Rock,40368,ZA,
1594,Zhenjiang,34504,CN,
1595,Sint-Truiden,44619,BE,
1596,Bissendorf,38229,DE,
1597,La Manga,1234,ES,
1598,Rödermark,17670,DE,
1599,Pastida,2086,GR,
1600,Riccione,370,IT,
1601,Zhongshan,32803,CN,
1602,"Peoria,Arizona",20879,US,
1603,Conegliano,22148,IT,
1604,Morzine,3823,FR,
1605,"Springfield,Pennsylvania",56421,US,
1606,"Cedar Rapids,Iowa",20105,US,
1607,Trogir,3318,HR,
1608,Jíloviste,45225,CZ,
1609,Playa Es Pujols,7240,ES,
1610,Bad Bocklet,17207,DE,
1611,"Shallotte,North Carolina",35989,US,
1612,Hameln,5501,DE,
1613,Mezzana,2894,IT,
1614,Syracuse,2659,IT,
1615,"Shepparton,Victoria",32645,AU,
1616,"Lake Charles,Louisiana",27298,US,
1617,Oberstdorf,3112,DE,
1618,San Pedro Sula,3595,HN,
